
27.10.2019 01:00;84,668
27.10.2019 02:00;88,570
27.10.2019 03:00;107,282
27.10.2019 03:00;129,142
27.10.2019 04:00;109,699
27.10.2019 05:00;204,213
27.10.2019 06:00;204,213

