28.10.19 01:00;13,14
28.10.19 01:15;11,7
28.10.19 01:30;12,26
28.10.19 01:45;13,04
28.10.19 02:00;12,6
28.10.19 02:15;12,2
28.10.19 02:30;12,96
28.10.19 02:45;19,08
28.10.19 03:00;16,22
28.10.2019;13,38
28.10.2019;13,88
28.10.2019;13,94
28.10.2019;12,36
28.10.19 03:15;11,36
28.10.19 03:30;11,52
28.10.19 03:45;11,84
28.10.19 04:00;11,5
28.10.19 04:15;11,28
28.10.19 04:30;14,42
